Participant,ParticipantID,Condition,Trial,Gesture,AttemptNumber,Outcome,GestureLength(ns),IdealGestureLength,Difference,ABSDifference,,,,
26,829045721,Control,First,All,3,Incorrect,5.94E+01,1.00E+03,9.45E+02,9.45E+02,,,,
26,829045721,Control,First,All,4,Correct,2.32E+02,1.00E+03,7.72E+02,7.72E+02,,,,
26,829045721,Control,First,All,5,Correct,3.74E+02,1.00E+03,6.30E+02,6.30E+02,,,,
26,829045330,Control,First,All,0,Correct,4.62E+02,1.01E+03,5.43E+02,5.43E+02,,,,
26,829045330,Control,First,All,1,Correct,4.52E+02,1.01E+03,5.53E+02,5.53E+02,,,,
26,829045330,Control,First,All,2,Correct,5.49E+02,1.01E+03,4.56E+02,4.56E+02,,,,
26,829045330,Control,First,All,3,Correct,3.33E+02,1.01E+03,6.72E+02,6.72E+02,,,,
26,829045330,Control,First,All,4,Correct,2.25E+02,1.01E+03,7.80E+02,7.80E+02,,,,
26,829045635,Control,First,All,0,Correct,1.80E+02,1.00E+03,8.24E+02,8.24E+02,,,,
26,829045635,Control,First,All,1,Correct,2.27E+02,1.00E+03,7.77E+02,7.77E+02,,,,
26,829045635,Control,First,All,2,Correct,2.00E+02,1.00E+03,8.04E+02,8.04E+02,,,,
26,829045635,Control,First,All,3,Correct,2.50E+02,1.00E+03,7.54E+02,7.54E+02,,,,
26,829045635,Control,First,All,4,Correct,3.74E+02,1.00E+03,6.30E+02,6.30E+02,,,,
26,829045438,Control,First,All,0,Correct,4.15E+02,1.01E+03,5.92E+02,5.92E+02,,,,
26,829045438,Control,First,All,1,Correct,2.66E+02,1.01E+03,7.41E+02,7.41E+02,,,,
26,829045438,Control,First,All,2,Correct,2.69E+02,1.01E+03,7.38E+02,7.38E+02,,,,
26,829045438,Control,First,All,3,Correct,2.24E+02,1.01E+03,7.83E+02,7.83E+02,,,,
26,829045438,Control,First,All,4,Correct,2.15E+02,1.01E+03,7.92E+02,7.92E+02,,,,
26,905035613,Control,Return,All,0,Incorrect,9.82E+01,1.01E+03,9.12E+02,9.12E+02,,,,
26,905035613,Control,Return,All,1,Incorrect,3.83E+03,1.01E+03,-2.82E+03,2.82E+03,,,,
26,905035613,Control,Return,All,2,Incorrect,2.80E+03,1.01E+03,-1.79E+03,1.79E+03,,,,
26,905035613,Control,Return,All,3,Correct,1.11E+03,1.01E+03,-1.01E+02,1.01E+02,,,,
26,905035613,Control,Return,All,4,Correct,4.48E+02,1.01E+03,5.62E+02,5.62E+02,,,,
26,905035613,Control,Return,All,5,Correct,4.30E+02,1.01E+03,5.80E+02,5.80E+02,,,,
26,905035613,Control,Return,All,6,Correct,4.96E+02,1.01E+03,5.14E+02,5.14E+02,,,,
26,905035613,Control,Return,All,7,Correct,4.52E+02,1.01E+03,5.58E+02,5.58E+02,,,,
26,905035837,Control,Return,All,0,Correct,8.39E+02,1.00E+03,1.65E+02,1.65E+02,,,,
26,905035837,Control,Return,All,1,Correct,4.15E+02,1.00E+03,5.89E+02,5.89E+02,,,,
26,905035837,Control,Return,All,2,Correct,4.79E+02,1.00E+03,5.25E+02,5.25E+02,,,,
26,905035837,Control,Return,All,3,Correct,4.05E+02,1.00E+03,5.99E+02,5.99E+02,,,,
26,905035837,Control,Return,All,4,Correct,3.15E+02,1.00E+03,6.89E+02,6.89E+02,,,,
26,905035341,Control,Return,All,0,Correct,5.53E+02,1.01E+03,4.52E+02,4.52E+02,,,,
26,905035341,Control,Return,All,1,Correct,3.90E+02,1.01E+03,6.15E+02,6.15E+02,,,,
26,905035341,Control,Return,All,2,Correct,3.10E+02,1.01E+03,6.95E+02,6.95E+02,,,,
26,905035341,Control,Return,All,3,Correct,2.85E+02,1.01E+03,7.20E+02,7.20E+02,,,,
26,905035341,Control,Return,All,4,Correct,3.86E+02,1.01E+03,6.19E+02,6.19E+02,,,,
26,905035750,Control,Return,All,0,Incorrect,5.99E+01,1.00E+03,9.44E+02,9.44E+02,,,,
26,905035750,Control,Return,All,1,Correct,3.05E+02,1.00E+03,6.99E+02,6.99E+02,,,,
26,905035750,Control,Return,All,2,Correct,1.97E+02,1.00E+03,8.07E+02,8.07E+02,,,,
26,905035750,Control,Return,All,3,Correct,1.16E+02,1.00E+03,8.88E+02,8.88E+02,,,,
26,905035750,Control,Return,All,4,Correct,1.25E+02,1.00E+03,8.79E+02,8.79E+02,,,,
26,905035750,Control,Return,All,5,Correct,2.05E+02,1.00E+03,7.99E+02,7.99E+02,,,,
26,905035534,Control,Return,All,0,Correct,2.60E+02,1.01E+03,7.47E+02,7.47E+02,,,,
26,905035534,Control,Return,All,1,Correct,3.43E+02,1.01E+03,6.64E+02,6.64E+02,,,,
26,905035534,Control,Return,All,2,Correct,2.83E+02,1.01E+03,7.24E+02,7.24E+02,,,,
26,905035534,Control,Return,All,3,Correct,1.23E+02,1.01E+03,8.84E+02,8.84E+02,,,,
26,905035534,Control,Return,All,4,Correct,1.19E+02,1.01E+03,8.88E+02,8.88E+02,,,,
28,901213252,Control,First,All,0,Correct,4.65E+02,1.01E+03,5.45E+02,5.45E+02,,,,
28,901213252,Control,First,All,1,Correct,3.82E+02,1.01E+03,6.28E+02,6.28E+02,,,,
28,901213252,Control,First,All,2,Correct,3.78E+02,1.01E+03,6.32E+02,6.32E+02,,,,
28,901213252,Control,First,All,3,Correct,3.65E+02,1.01E+03,6.45E+02,6.45E+02,,,,
28,901213252,Control,First,All,4,Correct,3.92E+02,1.01E+03,6.18E+02,6.18E+02,,,,
28,901213424,Control,First,All,0,Correct,3.87E+02,1.00E+03,6.17E+02,6.17E+02,,,,
28,901213424,Control,First,All,1,Correct,4.57E+02,1.00E+03,5.47E+02,5.47E+02,,,,
28,901213424,Control,First,All,2,Correct,3.54E+02,1.00E+03,6.50E+02,6.50E+02,,,,
28,901213424,Control,First,All,3,Correct,3.95E+02,1.00E+03,6.09E+02,6.09E+02,,,,
28,901213424,Control,First,All,4,Correct,3.82E+02,1.00E+03,6.22E+02,6.22E+02,,,,
28,901213006,Control,First,All,0,Correct,4.11E+02,1.01E+03,5.94E+02,5.94E+02,,,,
28,901213006,Control,First,All,1,Correct,4.33E+02,1.01E+03,5.72E+02,5.72E+02,,,,
28,901213006,Control,First,All,2,Correct,7.97E+02,1.01E+03,2.08E+02,2.08E+02,,,,
28,901213006,Control,First,All,3,Correct,3.21E+02,1.01E+03,6.84E+02,6.84E+02,,,,
28,901213006,Control,First,All,4,Correct,3.14E+02,1.01E+03,6.91E+02,6.91E+02,,,,
28,901213339,Control,First,All,0,Correct,4.79E+02,1.00E+03,5.25E+02,5.25E+02,,,,
28,901213339,Control,First,All,1,Correct,4.62E+02,1.00E+03,5.42E+02,5.42E+02,,,,
28,901213339,Control,First,All,2,Correct,4.08E+02,1.00E+03,5.96E+02,5.96E+02,,,,
28,901213339,Control,First,All,3,Correct,3.38E+02,1.00E+03,6.66E+02,6.66E+02,,,,
28,901213339,Control,First,All,4,Correct,4.58E+02,1.00E+03,5.46E+02,5.46E+02,,,,
28,901213153,Control,First,All,0,Correct,2.82E+03,1.01E+03,-1.82E+03,1.82E+03,,,,
28,901213153,Control,First,All,1,Correct,4.81E+02,1.01E+03,5.26E+02,5.26E+02,,,,
28,901213153,Control,First,All,2,Correct,5.57E+02,1.01E+03,4.50E+02,4.50E+02,,,,
28,901213153,Control,First,All,3,Correct,4.27E+02,1.01E+03,5.80E+02,5.80E+02,,,,
28,901213153,Control,First,All,4,Correct,5.16E+02,1.01E+03,4.91E+02,4.91E+02,,,,
28,908215557,Control,Return,All,0,Correct,4.33E+02,1.01E+03,5.77E+02,5.77E+02,,,,
28,908215557,Control,Return,All,1,Correct,6.51E+02,1.01E+03,3.59E+02,3.59E+02,,,,
28,908215557,Control,Return,All,2,Incorrect,1.72E+02,1.01E+03,8.38E+02,8.38E+02,,,,
28,908215557,Control,Return,All,3,Correct,4.07E+02,1.01E+03,6.03E+02,6.03E+02,,,,
28,908215557,Control,Return,All,4,Correct,3.52E+02,1.01E+03,6.58E+02,6.58E+02,,,,
28,908215557,Control,Return,All,5,Correct,5.09E+02,1.01E+03,5.01E+02,5.01E+02,,,,
28,908215727,Control,Return,All,0,Correct,4.27E+02,1.00E+03,5.77E+02,5.77E+02,,,,
28,908215727,Control,Return,All,1,Correct,5.99E+02,1.00E+03,4.05E+02,4.05E+02,,,,
28,908215727,Control,Return,All,2,Correct,5.94E+02,1.00E+03,4.10E+02,4.10E+02,,,,
28,908215727,Control,Return,All,3,Correct,6.30E+02,1.00E+03,3.74E+02,3.74E+02,,,,
28,908215727,Control,Return,All,4,Correct,7.74E+02,1.00E+03,2.30E+02,2.30E+02,,,,
28,908215328,Control,Return,All,0,Incorrect,7.45E+01,1.01E+03,9.30E+02,9.30E+02,,,,
28,908215328,Control,Return,All,1,Correct,2.98E+02,1.01E+03,7.07E+02,7.07E+02,,,,
28,908215328,Control,Return,All,2,Aborted,2.98E+02,1.01E+03,7.07E+02,7.07E+02,,,,
28,908215328,Control,Return,All,3,Correct,1.25E+03,1.01E+03,-2.44E+02,2.44E+02,,,,
28,908215328,Control,Return,All,4,Correct,9.87E+02,1.01E+03,1.83E+01,1.83E+01,,,,
28,908215328,Control,Return,All,5,Incorrect,1.41E+02,1.01E+03,8.64E+02,8.64E+02,,,,
28,908215328,Control,Return,All,6,Correct,3.78E+03,1.01E+03,-2.78E+03,2.78E+03,,,,
28,908215328,Control,Return,All,7,Correct,1.02E+03,1.01E+03,-1.29E+01,1.29E+01,,,,
28,908215644,Control,Return,All,0,Correct,7.20E+02,1.00E+03,2.84E+02,2.84E+02,,,,
28,908215644,Control,Return,All,1,Correct,5.55E+02,1.00E+03,4.49E+02,4.49E+02,,,,
28,908215644,Control,Return,All,2,Correct,4.50E+02,1.00E+03,5.54E+02,5.54E+02,,,,
28,908215644,Control,Return,All,3,Correct,4.94E+02,1.00E+03,5.10E+02,5.10E+02,,,,
28,908215644,Control,Return,All,4,Correct,4.85E+02,1.00E+03,5.19E+02,5.19E+02,,,,
28,908215514,Control,Return,All,0,Correct,5.33E+02,1.01E+03,4.74E+02,4.74E+02,,,,
28,908215514,Control,Return,All,1,Correct,5.24E+02,1.01E+03,4.83E+02,4.83E+02,,,,
28,908215514,Control,Return,All,2,Correct,4.88E+02,1.01E+03,5.19E+02,5.19E+02,,,,
28,908215514,Control,Return,All,3,Correct,4.93E+02,1.01E+03,5.14E+02,5.14E+02,,,,
28,908215514,Control,Return,All,4,Correct,5.42E+02,1.01E+03,4.65E+02,4.65E+02,,,,
29,901222226,Glissando,First,All,0,Correct,6.18E+02,1.01E+03,3.92E+02,3.92E+02,,,,
29,901222226,Glissando,First,All,1,Correct,5.25E+02,1.01E+03,4.85E+02,4.85E+02,,,,
29,901222226,Glissando,First,All,2,Correct,5.97E+02,1.01E+03,4.13E+02,4.13E+02,,,,
29,901222226,Glissando,First,All,3,Correct,6.52E+02,1.01E+03,3.58E+02,3.58E+02,,,,
29,901222226,Glissando,First,All,4,Correct,5.65E+02,1.01E+03,4.45E+02,4.45E+02,,,,
29,901222405,Glissando,First,All,0,Correct,8.15E+02,1.00E+03,1.89E+02,1.89E+02,,,,
29,901222405,Glissando,First,All,1,Correct,4.62E+02,1.00E+03,5.42E+02,5.42E+02,,,,
29,901222405,Glissando,First,All,2,Correct,4.27E+02,1.00E+03,5.77E+02,5.77E+02,,,,
29,901222405,Glissando,First,All,3,Correct,4.43E+02,1.00E+03,5.61E+02,5.61E+02,,,,
29,901222405,Glissando,First,All,4,Correct,3.62E+02,1.00E+03,6.42E+02,6.42E+02,,,,
29,901221857,Glissando,First,All,0,Correct,5.08E+02,1.01E+03,4.97E+02,4.97E+02,,,,
29,901221857,Glissando,First,All,1,Correct,4.47E+02,1.01E+03,5.58E+02,5.58E+02,,,,
29,901221857,Glissando,First,All,2,Correct,4.80E+02,1.01E+03,5.25E+02,5.25E+02,,,,
29,901221857,Glissando,First,All,3,Correct,3.25E+02,1.01E+03,6.80E+02,6.80E+02,,,,
29,901221857,Glissando,First,All,4,Correct,5.22E+02,1.01E+03,4.83E+02,4.83E+02,,,,
29,901222319,Glissando,First,All,0,Correct,3.90E+02,1.00E+03,6.14E+02,6.14E+02,,,,
29,901222319,Glissando,First,All,1,Correct,3.71E+02,1.00E+03,6.33E+02,6.33E+02,,,,
29,901222319,Glissando,First,All,2,Correct,2.60E+02,1.00E+03,7.44E+02,7.44E+02,,,,
29,901222319,Glissando,First,All,3,Aborted,2.60E+02,1.00E+03,7.44E+02,7.44E+02,,,,
29,901222319,Glissando,First,All,4,Correct,4.45E+02,1.00E+03,5.59E+02,5.59E+02,,,,
29,901222319,Glissando,First,All,5,Correct,4.56E+02,1.00E+03,5.48E+02,5.48E+02,,,,
29,901222138,Glissando,First,All,0,Correct,5.38E+02,1.01E+03,4.69E+02,4.69E+02,,,,
29,901222138,Glissando,First,All,1,Correct,4.47E+02,1.01E+03,5.60E+02,5.60E+02,,,,
29,901222138,Glissando,First,All,2,Correct,1.05E+03,1.01E+03,-3.95E+01,3.95E+01,,,,
29,901222138,Glissando,First,All,3,Correct,3.07E+02,1.01E+03,7.00E+02,7.00E+02,,,,
29,901222138,Glissando,First,All,4,Correct,1.41E+03,1.01E+03,-4.03E+02,4.03E+02,,,,
29,909011137,Glissando,Return,All,0,Correct,8.08E+02,1.01E+03,2.02E+02,2.02E+02,,,,
29,909011137,Glissando,Return,All,1,Correct,8.19E+02,1.01E+03,1.91E+02,1.91E+02,,,,
29,909011137,Glissando,Return,All,2,Correct,9.26E+02,1.01E+03,8.37E+01,8.37E+01,,,,
29,909011137,Glissando,Return,All,3,Correct,1.03E+03,1.01E+03,-1.83E+01,1.83E+01,,,,
29,909011137,Glissando,Return,All,4,Correct,1.18E+03,1.01E+03,-1.65E+02,1.65E+02,,,,
29,909011304,Glissando,Return,All,0,Correct,7.56E+02,1.00E+03,2.48E+02,2.48E+02,,,,
29,909011304,Glissando,Return,All,1,Correct,7.54E+02,1.00E+03,2.50E+02,2.50E+02,,,,
29,909011304,Glissando,Return,All,2,Correct,4.55E+02,1.00E+03,5.49E+02,5.49E+02,,,,
29,909011304,Glissando,Return,All,3,Correct,8.49E+02,1.00E+03,1.55E+02,1.55E+02,,,,
29,909011304,Glissando,Return,All,4,Correct,6.89E+02,1.00E+03,3.15E+02,3.15E+02,,,,
29,909010921,Glissando,Return,All,0,Correct,1.99E+03,1.01E+03,-9.88E+02,9.88E+02,,,,
29,909010921,Glissando,Return,All,1,Correct,6.66E+02,1.01E+03,3.39E+02,3.39E+02,,,,
29,909010921,Glissando,Return,All,2,Correct,1.03E+03,1.01E+03,-2.95E+01,2.95E+01,,,,
29,909010921,Glissando,Return,All,3,Correct,8.53E+02,1.01E+03,1.52E+02,1.52E+02,,,,
29,909010921,Glissando,Return,All,4,Correct,1.50E+03,1.01E+03,-4.91E+02,4.91E+02,,,,
29,909011221,Glissando,Return,All,0,Correct,6.71E+02,1.00E+03,3.33E+02,3.33E+02,,,,
29,909011221,Glissando,Return,All,1,Correct,6.22E+02,1.00E+03,3.82E+02,3.82E+02,,,,
29,909011221,Glissando,Return,All,2,Correct,6.07E+02,1.00E+03,3.97E+02,3.97E+02,,,,
29,909011221,Glissando,Return,All,3,Correct,5.39E+02,1.00E+03,4.65E+02,4.65E+02,,,,
29,909011221,Glissando,Return,All,4,Correct,7.70E+02,1.00E+03,2.34E+02,2.34E+02,,,,
29,909011050,Glissando,Return,All,0,Correct,8.15E+02,1.01E+03,1.92E+02,1.92E+02,,,,
29,909011050,Glissando,Return,All,1,Correct,1.20E+03,1.01E+03,-1.90E+02,1.90E+02,,,,
29,909011050,Glissando,Return,All,2,Correct,8.33E+02,1.01E+03,1.74E+02,1.74E+02,,,,
29,909011050,Glissando,Return,All,3,Correct,8.93E+02,1.01E+03,1.14E+02,1.14E+02,,,,
29,909011050,Glissando,Return,All,4,Correct,1.11E+03,1.01E+03,-1.07E+02,1.07E+02,,,,
30,901231941,Control,First,All,0,Correct,4.23E+02,1.01E+03,5.87E+02,5.87E+02,,,,
30,901231941,Control,First,All,1,Correct,9.96E+02,1.01E+03,1.40E+01,1.40E+01,,,,
30,901231941,Control,First,All,2,Correct,1.94E+02,1.01E+03,8.16E+02,8.16E+02,,,,
30,901231941,Control,First,All,3,Incorrect,1.66E+02,1.01E+03,8.44E+02,8.44E+02,,,,
30,901231941,Control,First,All,4,Correct,9.86E+01,1.01E+03,9.11E+02,9.11E+02,,,,
30,901231941,Control,First,All,5,Correct,3.33E+02,1.01E+03,6.77E+02,6.77E+02,,,,
30,901232126,Control,First,All,0,Correct,1.32E+02,1.00E+03,8.72E+02,8.72E+02,,,,
30,901232126,Control,First,All,1,Correct,2.45E+02,1.00E+03,7.59E+02,7.59E+02,,,,
30,901232126,Control,First,All,2,Correct,2.66E+02,1.00E+03,7.38E+02,7.38E+02,,,,
30,901232126,Control,First,All,3,Correct,2.75E+02,1.00E+03,7.29E+02,7.29E+02,,,,
30,901232126,Control,First,All,4,Correct,2.40E+02,1.00E+03,7.64E+02,7.64E+02,,,,
30,901231638,Control,First,All,0,Correct,1.03E+03,1.01E+03,-2.98E+01,2.98E+01,,,,
30,901231638,Control,First,All,1,Correct,3.69E+02,1.01E+03,6.36E+02,6.36E+02,,,,
30,901231638,Control,First,All,2,Correct,2.80E+02,1.01E+03,7.25E+02,7.25E+02,,,,
30,901231638,Control,First,All,3,Correct,9.31E+01,1.01E+03,9.12E+02,9.12E+02,,,,
30,901231638,Control,First,All,4,Correct,2.27E+02,1.01E+03,7.78E+02,7.78E+02,,,,
30,901232031,Control,First,All,0,Incorrect,5.85E+01,1.00E+03,9.46E+02,9.46E+02,,,,
30,901232031,Control,First,All,1,Correct,2.15E+02,1.00E+03,7.89E+02,7.89E+02,,,,
30,901232031,Control,First,All,2,Incorrect,2.82E+01,1.00E+03,9.76E+02,9.76E+02,,,,
30,901232031,Control,First,All,3,Aborted,2.82E+01,1.00E+03,9.76E+02,9.76E+02,,,,
30,901232031,Control,First,All,4,Correct,3.50E+02,1.00E+03,6.54E+02,6.54E+02,,,,
30,901232031,Control,First,All,5,Correct,3.14E+02,1.00E+03,6.90E+02,6.90E+02,,,,
30,901232031,Control,First,All,6,Correct,2.87E+02,1.00E+03,7.17E+02,7.17E+02,,,,
30,901232031,Control,First,All,7,Correct,1.13E+02,1.00E+03,8.91E+02,8.91E+02,,,,
30,901231845,Control,First,All,0,Correct,8.59E+02,1.01E+03,1.48E+02,1.48E+02,,,,
30,901231845,Control,First,All,1,Correct,1.25E+03,1.01E+03,-2.40E+02,2.40E+02,,,,
30,901231845,Control,First,All,2,Correct,1.32E+03,1.01E+03,-3.17E+02,3.17E+02,,,,
30,901231845,Control,First,All,3,Incorrect,7.84E+01,1.01E+03,9.29E+02,9.29E+02,,,,
30,901231845,Control,First,All,4,Correct,2.93E+02,1.01E+03,7.14E+02,7.14E+02,,,,
30,901231845,Control,First,All,5,Correct,7.80E+01,1.01E+03,9.29E+02,9.29E+02,,,,
30,908233341,Control,Return,All,0,Incorrect,1.93E+02,1.01E+03,8.17E+02,8.17E+02,,,,
30,908233341,Control,Return,All,1,Correct,2.82E+02,1.01E+03,7.28E+02,7.28E+02,,,,
30,908233341,Control,Return,All,2,Incorrect,6.44E+01,1.01E+03,9.46E+02,9.46E+02,,,,
30,908233341,Control,Return,All,3,Correct,1.54E+02,1.01E+03,8.56E+02,8.56E+02,,,,
30,908233341,Control,Return,All,4,Correct,2.97E+02,1.01E+03,7.13E+02,7.13E+02,,,,
30,908233341,Control,Return,All,5,Correct,3.54E+02,1.01E+03,6.56E+02,6.56E+02,,,,
30,908233341,Control,Return,All,6,Correct,2.58E+02,1.01E+03,7.52E+02,7.52E+02,,,,
30,908233509,Control,Return,All,0,Incorrect,3.70E+01,1.00E+03,9.67E+02,9.67E+02,,,,
30,908233509,Control,Return,All,1,Correct,2.43E+02,1.00E+03,7.61E+02,7.61E+02,,,,
30,908233509,Control,Return,All,2,Correct,1.57E+02,1.00E+03,8.47E+02,8.47E+02,,,,
30,908233509,Control,Return,All,3,Correct,2.32E+02,1.00E+03,7.72E+02,7.72E+02,,,,
30,908233509,Control,Return,All,4,Correct,2.80E+02,1.00E+03,7.24E+02,7.24E+02,,,,
30,908233509,Control,Return,All,5,Correct,4.73E+02,1.00E+03,5.31E+02,5.31E+02,,,,
30,908233053,Control,Return,All,0,Incorrect,7.00E+01,1.01E+03,9.35E+02,9.35E+02,,,,
30,908233053,Control,Return,All,1,Incorrect,7.17E+01,1.01E+03,9.33E+02,9.33E+02,,,,
30,908233053,Control,Return,All,2,Incorrect,4.97E+01,1.01E+03,9.55E+02,9.55E+02,,,,
30,908233053,Control,Return,All,3,Incorrect,3.97E+01,1.01E+03,9.65E+02,9.65E+02,,,,
30,908233053,Control,Return,All,4,Incorrect,3.94E+01,1.01E+03,9.66E+02,9.66E+02,,,,
30,908233053,Control,Return,All,5,Incorrect,2.52E+01,1.01E+03,9.80E+02,9.80E+02,,,,
30,908233053,Control,Return,All,6,Incorrect,3.46E+01,1.01E+03,9.70E+02,9.70E+02,,,,
30,908233053,Control,Return,All,7,Incorrect,5.71E+01,1.01E+03,9.48E+02,9.48E+02,,,,
30,908233053,Control,Return,All,8,Incorrect,7.23E+01,1.01E+03,9.33E+02,9.33E+02,,,,
30,908233053,Control,Return,All,9,Incorrect,3.55E+01,1.01E+03,9.69E+02,9.69E+02,,,,
30,908233053,Control,Return,All,10,Incorrect,4.87E+01,1.01E+03,9.56E+02,9.56E+02,,,,
30,908233053,Control,Return,All,11,Correct,7.09E+01,1.01E+03,9.34E+02,9.34E+02,,,,
30,908233053,Control,Return,All,12,Correct,5.54E+02,1.01E+03,4.51E+02,4.51E+02,,,,
30,908233053,Control,Return,All,13,Correct,2.59E+02,1.01E+03,7.46E+02,7.46E+02,,,,
30,908233053,Control,Return,All,14,Incorrect,7.50E+01,1.01E+03,9.30E+02,9.30E+02,,,,
30,908233053,Control,Return,All,15,Aborted,7.50E+01,1.01E+03,9.30E+02,9.30E+02,,,,
30,908233053,Control,Return,All,16,Correct,9.81E+02,1.01E+03,2.44E+01,2.44E+01,,,,
30,908233053,Control,Return,All,17,Correct,4.02E+02,1.01E+03,6.03E+02,6.03E+02,,,,
30,908233431,Control,Return,All,0,Correct,1.07E+02,1.00E+03,8.97E+02,8.97E+02,,,,
30,908233431,Control,Return,All,1,Correct,1.15E+02,1.00E+03,8.89E+02,8.89E+02,,,,
30,908233431,Control,Return,All,2,Correct,1.76E+02,1.00E+03,8.28E+02,8.28E+02,,,,
30,908233431,Control,Return,All,3,Correct,1.29E+02,1.00E+03,8.75E+02,8.75E+02,,,,
30,908233431,Control,Return,All,4,Correct,9.51E+01,1.00E+03,9.09E+02,9.09E+02,,,,
30,908233254,Control,Return,All,0,Correct,1.74E+02,1.01E+03,8.33E+02,8.33E+02,,,,
30,908233254,Control,Return,All,1,Correct,2.44E+02,1.01E+03,7.63E+02,7.63E+02,,,,
30,908233254,Control,Return,All,2,Correct,2.25E+02,1.01E+03,7.82E+02,7.82E+02,,,,
30,908233254,Control,Return,All,3,Correct,2.69E+02,1.01E+03,7.38E+02,7.38E+02,,,,
30,908233254,Control,Return,All,4,Correct,1.53E+02,1.01E+03,8.54E+02,8.54E+02,,,,
31,902000208,Glissando,First,All,0,TwistedRight,1.11E+02,1.01E+03,8.99E+02,8.99E+02,,,,
31,902000208,Glissando,First,All,1,Correct,5.95E+02,1.01E+03,4.15E+02,4.15E+02,,,,
31,902000208,Glissando,First,All,2,Correct,9.07E+02,1.01E+03,1.03E+02,1.03E+02,,,,
31,902000208,Glissando,First,All,3,Correct,8.42E+02,1.01E+03,1.68E+02,1.68E+02,,,,
31,902000208,Glissando,First,All,4,Correct,7.91E+02,1.01E+03,2.19E+02,2.19E+02,,,,
31,902000208,Glissando,First,All,5,Correct,7.37E+02,1.01E+03,2.73E+02,2.73E+02,,,,
31,902000431,Glissando,First,All,0,Correct,5.62E+02,1.00E+03,4.42E+02,4.42E+02,,,,
31,902000431,Glissando,First,All,1,Correct,6.34E+02,1.00E+03,3.70E+02,3.70E+02,,,,
31,902000431,Glissando,First,All,2,Correct,5.78E+02,1.00E+03,4.26E+02,4.26E+02,,,,
31,902000431,Glissando,First,All,3,Correct,5.92E+02,1.00E+03,4.12E+02,4.12E+02,,,,
31,902000431,Glissando,First,All,4,Correct,5.21E+02,1.00E+03,4.83E+02,4.83E+02,,,,
31,901235733,Glissando,First,All,0,NotFarEnough,1.26E+04,1.01E+03,-1.16E+04,1.16E+04,,,,
31,901235733,Glissando,First,All,1,Correct,7.50E+02,1.01E+03,2.55E+02,2.55E+02,,,,
31,901235733,Glissando,First,All,2,Correct,7.60E+02,1.01E+03,2.45E+02,2.45E+02,,,,
31,901235733,Glissando,First,All,3,Correct,1.11E+03,1.01E+03,-1.10E+02,1.10E+02,,,,
31,901235733,Glissando,First,All,4,Correct,1.08E+03,1.01E+03,-7.40E+01,7.40E+01,,,,
31,901235733,Glissando,First,All,5,Correct,4.73E+02,1.01E+03,5.32E+02,5.32E+02,,,,
31,902000333,Glissando,First,All,0,Correct,9.10E+02,1.00E+03,9.41E+01,9.41E+01,,,,
31,902000333,Glissando,First,All,1,Correct,6.10E+02,1.00E+03,3.94E+02,3.94E+02,,,,
31,902000333,Glissando,First,All,2,TurnedLeft,8.62E+01,1.00E+03,9.18E+02,9.18E+02,,,,
31,902000333,Glissando,First,All,3,Aborted,8.62E+01,1.00E+03,9.18E+02,9.18E+02,,,,
31,902000333,Glissando,First,All,4,Correct,6.49E+02,1.00E+03,3.55E+02,3.55E+02,,,,
31,902000333,Glissando,First,All,5,Correct,6.16E+02,1.00E+03,3.88E+02,3.88E+02,,,,
31,902000333,Glissando,First,All,6,Correct,6.91E+02,1.00E+03,3.13E+02,3.13E+02,,,,
31,902000029,Glissando,First,All,0,Aborted,0.00E+00,1.01E+03,1.01E+03,1.01E+03,,,,
31,902000029,Glissando,First,All,1,Correct,7.37E+02,1.01E+03,2.70E+02,2.70E+02,,,,
31,902000029,Glissando,First,All,2,Correct,1.15E+03,1.01E+03,-1.45E+02,1.45E+02,,,,
31,902000029,Glissando,First,All,3,Correct,8.49E+02,1.01E+03,1.58E+02,1.58E+02,,,,
31,902000029,Glissando,First,All,4,TurnedLeft,4.75E+03,1.01E+03,-3.74E+03,3.74E+03,,,,
31,902000029,Glissando,First,All,5,Correct,9.48E+02,1.01E+03,5.90E+01,5.90E+01,,,,
31,902000029,Glissando,First,All,6,Correct,9.01E+02,1.01E+03,1.06E+02,1.06E+02,,,,
31,909235005,Glissando,Return,All,0,Incorrect,2.61E+02,1.01E+03,7.49E+02,7.49E+02,,,,
31,909235005,Glissando,Return,All,1,Incorrect,5.08E+02,1.01E+03,5.02E+02,5.02E+02,,,,
31,909235005,Glissando,Return,All,2,Incorrect,7.39E+01,1.01E+03,9.36E+02,9.36E+02,,,,
31,909235005,Glissando,Return,All,3,Incorrect,2.18E+02,1.01E+03,7.92E+02,7.92E+02,,,,
31,909235005,Glissando,Return,All,4,Incorrect,5.75E+01,1.01E+03,9.52E+02,9.52E+02,,,,
31,909235005,Glissando,Return,All,5,Incorrect,5.95E+01,1.01E+03,9.51E+02,9.51E+02,,,,
31,909235005,Glissando,Return,All,6,Incorrect,7.14E+01,1.01E+03,9.39E+02,9.39E+02,,,,
31,909235005,Glissando,Return,All,7,Correct,5.89E+02,1.01E+03,4.21E+02,4.21E+02,,,,
31,909235005,Glissando,Return,All,8,Correct,5.45E+02,1.01E+03,4.65E+02,4.65E+02,,,,
31,909235005,Glissando,Return,All,9,Correct,4.60E+02,1.01E+03,5.50E+02,5.50E+02,,,,
